Text,Sentiment
Ixonos will finance the acquisition through a 3.8 mln euro $ 5.2 mln loan .,0.5
J+?rvi-Suomen Portti is also planning to reduce the use of sodium nitrite .,0.5
JACK GB BK Burger stocks are on fire WEN needs to catch up.Declining employment means rising burger index.,1
Jacobs has been supporting Storengy 's investment of developing storage sites since 2006 as owner 's engineer .,0.5
JAG used to be 8 and trades on several exchanges that had a buyout a few years ago GD SV IMO we'll see M&A in GDX GDXJ space:on TC,1
James D. White: Jamba: A Juicy Turnaround on Vimeo  1hr video from 2010 JMBA .. this is great stuff,1
"James Dinsmore attributes Bancroft Fund????s unusually strong 2019 to falling rates, judicious use of leverage and a m????https://t.co/BBrBuvoWD9",0
"Jan. 6 -- Ford is struggling in the face of slowing truck and SUV sales and a surfeit of up-to-date , gotta-have cars .",0
"Janis Arbidans , CEO of YIT Celtnieciba , said the company was focusing on housing and real estate development market .",0.5
"Janno Reiljan , a member of the Eesti Energia supervisory board , said the owners of Narva Power Grid had informed Eesti Energia about their wish to sell .",0.5
"Japanese technology group SoftBank terminates $3 billion offer for shares in office-space provider WeWork, deprivin????https://t.co/HaZxjV1KU7",0
"Jarmo Honkamaa , head of the oil refining business at Neste Oil , says the situation looks promising from their viewpoint .",1
"Jawad Williams scored 23 points in an impressive debut for Jerusalem , with Jason Rich adding 18 and Yuval Naimi chipping in with 16 points for Hapoel , which visits the yellow-and-blue next week .",1
JB IDTI lookn for a trade,1
"JBHT short right here, maybe write some MA70 calls if buyers show up before close today",0
JCC and VNG at 3 right in my wheel house,1
JCC long overnight 1.78 -1.80,1
JCC this will turn and be the darling agian up very big - I am OADING up down here - mark my words 1.75 - will re share at 2.15++ target,1
JCOM - new all-time highs after consolidating its earnings gap for a month or so  ,1
JCOM easy look at last 3 years annual income data:  ,1
"JCP  The next BBY (IMM) GMC, NFX?  Action would certainly indicate such.   ",1
JCP = 2'nd biggest hustle on wall street. 2'nd only to SHD.,0
"JCP 1x2 ratio spread goes off in May. Buying 30,000 16P for 1.57 and selling 60,000 12P for .45 against lower OI. Opening position",0
JCP 38.24% short float,1
JCP aaaand there goes that SG &A increase . . . #OSCAS2013,0
JCP actually looks decent with stop under recent low and possible retest of resist line  ,1
JCP Cash-flow distress That doesn't sound very good... BS downgrade to sell,0
JCP Gets Fresh:  user ,0
JCP good short under 16.75.,0
JCP in annual report says fixing performance could take longer than initially expected & any strategy could be expensive - Cuts 43K jobs,0
"JCP In oscillating range, oscillators say over-sold, bounced on volume at pivot point, contracted B-Bands, i see a test of 16.50.",1
JCP is anyone else listening to this? eal smart use pension plan as collateral to take on more debt with no core improvements.,0
"JCP J. C. Penney tgt to 22 from 25 at Citigroup, tgt to 15 from 18 at JPMorgan following earnings - Short JCP",0
"JCP J.C. Penney Company Bullish Option Trade precedes huge up move in the stock buying 11,500 calls 5 days ago  ",1
"JCP Keep an eye on this triangle. big short int, 34%. reports Feb 27. cup & handle. at DT. ong  ",1
JCP Our CEO is tinkering with new idea at home about how to bring customer in. Be patient till you are wiped out.,0
JCP Piper out with 16 target I think it's should be 6,0
JCp still cracking.,0
"JCP think this one rolls over here towards the EOD, this one does have the chance of bankruptcy, cash balances lower, avail. C lines lower",0
JCP Time for user to pound on balance sheet and cash issue,0
"JDS beautiful trend, 13.5 should bring out the dip buyers",1
JDS watch it for a possible short.,0
"Jeder Beta-Tester erh+?lt kostenlos sechs Monate lang Updates und hat laut eigener Aussage die M+?glichkeit , die finale Version zu beeinflussen .",0.5
Jeff Bezo's the wizard...it's all about Gross Margins and theirs are getting less gross...AMAZON reads Wall Street's minds AMZN,0
Jeff Bezos...having just a wonderful day....as usual....and he's thin.  Bastard.   amzn,1
Jeff eeves and Charles Sizemore Discuss inkedIn Earnings on The Slant   NKD FB AMZN MWW,0
"Jens Schulte-Bockum , Vodafone 's global director of terminals , said the company expects to sell one to two million of the Vodafone 125 and 225 models in the first year of launch , and potentially tens of millions over the lifetime of the device .",1
"Jensen , Njastein and Mike Critch , the head of Dovre North America business unit , will report to Toivola .",0.5
JET entry 8.94 stop 8.2  ,1
JET sold +9.22%; taking profits here  ,1
JMBA from watch list has volume of 103% of ave full day - slightly over line   ,1
JNP - acting well again - added some back,1
JNP - added,1
JNP - added to long,1
JNP from watch list near first line   ,1
"JNP FX ong, getting in tom.",1
"Jobs will not be transferred from Finland , however .",1
JOE holding that 21-21.50 area for now but longer-term trend endangered  ,1
JOE successful test of that 22-23 support I highlighted last week   ,1
Joining the party. user: NKE is my only position not ripping today.  But it looks ready.  ,1
Joint procurement will be later extended to the factories in the Baltic countries .,0.5
"Jon Risfelt has previously held operational executive positions in Europolitan , Ericsson , SAS , American Express card and travel divisions , as well as Nyman & Schultz ( CEO ) , Vodafone Sweden ( CEO ) , and Gambro Renal Products ( CEO ) .",0.5
Jon Risfelt is 49 years old holds a Master of Science in Chemical Engineering from the Swedish Royal Institute of Technology .,0.5
"Jon Stewart sums up everything dangerous, dumb, & hysterical about the Post Office  circa 2011 cc user FDX",1
"JOSB 50% off on almost everything. Funny, they cited increased promotions as a big reason why gross margins were down...",0
"JOSB just hitting its 50/50 risk profile on quant macro view, 29.50-33.50 marks model base with oscillation zone, still room below ",0
JOSB outlier risk profile closer to 24 so will be interesting to see what happens as folks exit options they've written ,0
JOY anticipate the bear flag break  ,0
"JP Morgan expects that Scala will lower Nobel Biocare 's growth forecast for 2007 from the current guidance of 23-25 pct , as well as the operating margin target from the current 34-35 pct .",0
JPM - a whale of a trader,1
JPM - not looking pretty here.   ,0
"JPM 4 of last 8 days saw distribution, may yet test 50dma, but little damage done longer-term  ",1
JPM back over 50 roll,1
JPM bounced off it's fib support level today too.,0
JPM breaking higher from the tight consolidation we mentioned   ,1
"JPM broke out an important resistance at 46,87 with solid volume. The trend is in favour of Bulls  ",1
jpm closed>10sma on Monday(u know my rules)...large cup n handle....still bullish  ,1
JPM increases target to 205 on NFX,1
JPM is a short under 50.,0
JPM MS = Drop -- BAC = Peak BAC,1
JPM saw a headline about fraud with a bank - how could that be they so honest - stock hits 48 before it ever sees 50.50 again bet anyone,0
"JPM very efficient trend, love seeing these   ",1
JPM wants to go higher. XF SPY,1
JPMorgan CEO Writes in Shareholder Letter: Expecting ???? Bad Recession???? https://t.co/Xli9jXZdz8,0
JPMorgan Chase and Wells Fargo have set aside billions of dollars to cope with the coronavirus fallout. That may be????https://t.co/4Qjo91tGth,1
"JPMorgan Chase reported earnings, making it the first major U.S. bank to show how the spreading coronavirus has aff????https://t.co/FctuUBKRLJ",0
"Judging from past 3yrs, expecting 10-k to be snuck in tonight or on Monday for JOSB. The suspense is killing me.",0
Juha Haapakoski will continue as Editor-in-Chief with budget responsibility also with the new publisher .,0.5
"Juha Jordan , chief engineer at Glaston , said one of the reasons for choosing Vacon as a global AC drives supplier is that it has service and support centres in the same countries where Glaston operates .",1
"Juhani J+?rvi , Corporate Executive Vice President of Kesko , says the Russian food retail sector is fragmented .",0.5
Juha-Pekka Weckstr+?m has been appointed President of telecom group TeliaSonera Finland to succeed Esa Rautalinko .,0.5
"Jukka Hienonen , the current Finnair CEO , will step down at the end of January 2010 .",0.5
"Jul. 18 -- Police are looking for a man who they say terrorized three males at gunpoint on East Maple Avenue this afternoon , shooting one of them and kidnapping another .",0
"Jun. 14 , 2009 ( AOL Weblogs delivered by Newstex ) -- Looks like the E71 is about to be upstaged as Nokia 's ( NYSE : NOK ) premier business-class smartphone -- someone in Espoo 's just hit the corporate YouTube account with this promo video for an E72 .",0.5
"Jun. 25 , 2008 ( Boy Genius Report delivered by Newstex ) -- The Nokia ( NYSE : NOK ) N78 , huh ?",0.5
"Jussi Pesonen , member of the Sampo Board since 2006 , will renounce his seat in Sampo Board .",0.5
Just a small dose of reality on CTIC :  ,0
just bought AAP cheaper than it has been in years..+ a 2.65% div!,1
"Just finished The Week Ahead Commentary and posted to the members area. Foucs Watch Stocks Short FO,WPC,NKD,SQI,TTS,SSTK,OGE",0
just in case u haven't watching JCP closely. look for the volume spike.  ,1
"Just kidding, more legible version. Currently long FS (tweeted on friday)  ",1
just know your gut will betray you quite often in the trade em thing. even on CEG.,1
